timestamp,city,lat,lon,pm25,pm10,no2,o3,co,aqi_est
2025-09-08T16:00:00,CityB,-1.3032,36.8148,25.38,32.84,24.01,31.5,0.284,20.6
2025-09-08T17:00:00,CityB,-1.3032,36.8148,16.12,22.2,27.54,19.89,0.334,14.5
2025-09-08T18:00:00,CityB,-1.3032,36.8148,26.25,31.83,20.03,17.38,0.186,20.4
2025-09-08T19:00:00,CityB,-1.3032,36.8148,17.38,21.21,24.39,21.76,0.274,14.7
2025-09-08T20:00:00,CityB,-1.3032,36.8148,18.99,25.96,25.43,28.39,0.33,16.4
2025-09-08T21:00:00,CityB,-1.3032,36.8148,16.86,20.8,27.79,29.95,0.223,14.7
2025-09-08T22:00:00,CityB,-1.3032,36.8148,25.0,31.08,16.95,14.45,0.305,19.4
2025-09-08T23:00:00,CityB,-1.3032,36.8148,22.54,25.19,18.58,27.26,0.3,17.3
2025-09-09T00:00:00,CityB,-1.3032,36.8148,23.35,27.69,12.97,31.56,0.157,17.6
2025-09-09T01:00:00,CityB,-1.3032,36.8148,27.62,35.38,15.76,35.65,0.358,21.3
2025-09-09T02:00:00,CityB,-1.3032,36.8148,13.73,18.28,8.5,33.41,0.3,10.8
2025-09-09T03:00:00,CityB,-1.3032,36.8148,18.9,29.67,21.14,31.41,0.373,16.5
2025-09-09T04:00:00,CityB,-1.3032,36.8148,23.13,24.44,10.8,45.93,0.317,16.7
2025-09-09T05:00:00,CityB,-1.3032,36.8148,35.9,41.8,22.3,38.12,0.314,27.1
2025-09-09T06:00:00,CityB,-1.3032,36.8148,33.31,36.49,19.81,39.37,0.306,24.7
2025-09-09T07:00:00,CityB,-1.3032,36.8148,25.21,26.18,34.33,36.19,0.329,20.4
2025-09-09T08:00:00,CityB,-1.3032,36.8148,26.64,27.22,26.63,35.82,0.267,20.5
2025-09-09T09:00:00,CityB,-1.3032,36.8148,37.78,43.32,37.4,37.68,0.179,29.8
2025-09-09T10:00:00,CityB,-1.3032,36.8148,35.55,36.02,20.92,30.13,0.407,25.9
2025-09-09T11:00:00,CityB,-1.3032,36.8148,36.27,39.04,19.49,33.29,0.343,26.6
2025-09-09T12:00:00,CityB,-1.3032,36.8148,27.92,29.84,17.13,29.98,0.362,20.6
2025-09-09T13:00:00,CityB,-1.3032,36.8148,28.62,31.3,22.59,25.99,0.345,21.8
2025-09-09T14:00:00,CityB,-1.3032,36.8148,37.91,41.83,23.21,22.27,0.294,28.2
2025-09-09T15:00:00,CityB,-1.3032,36.8148,24.39,28.8,29.85,22.81,0.329,20.0
2025-09-09T16:00:00,CityB,-1.3032,36.8148,13.79,20.09,24.57,20.43,0.174,12.7
2025-09-09T17:00:00,CityB,-1.3032,36.8148,22.75,27.8,22.9,32.33,0.281,18.3
2025-09-09T18:00:00,CityB,-1.3032,36.8148,18.49,19.99,20.79,24.4,0.273,14.7
2025-09-09T19:00:00,CityB,-1.3032,36.8148,26.84,33.23,20.17,17.76,0.276,21.0
2025-09-09T20:00:00,CityB,-1.3032,36.8148,11.29,17.0,20.11,24.01,0.325,10.5
2025-09-09T21:00:00,CityB,-1.3032,36.8148,26.17,30.84,20.19,17.32,0.271,20.2
2025-09-09T22:00:00,CityB,-1.3032,36.8148,25.53,28.32,23.44,22.71,0.311,19.8
2025-09-09T23:00:00,CityB,-1.3032,36.8148,27.06,34.3,23.6,31.4,0.195,21.6
2025-09-10T00:00:00,CityB,-1.3032,36.8148,33.74,43.33,18.07,31.18,0.255,25.9
2025-09-10T01:00:00,CityB,-1.3032,36.8148,19.33,22.11,17.84,30.3,0.252,15.1
2025-09-10T02:00:00,CityB,-1.3032,36.8148,26.61,31.57,16.92,36.72,0.334,20.3
2025-09-10T03:00:00,CityB,-1.3032,36.8148,43.21,51.59,20.97,32.56,0.315,32.3
2025-09-10T04:00:00,CityB,-1.3032,36.8148,33.74,37.2,23.13,29.94,0.288,25.4
2025-09-10T05:00:00,CityB,-1.3032,36.8148,35.38,39.52,19.17,37.04,0.258,26.2
2025-09-10T06:00:00,CityB,-1.3032,36.8148,38.64,40.59,21.27,40.07,0.253,28.2
2025-09-10T07:00:00,CityB,-1.3032,36.8148,32.97,35.24,35.56,32.03,0.267,25.9
2025-09-10T08:00:00,CityB,-1.3032,36.8148,25.98,26.91,36.36,39.64,0.307,21.1
2025-09-10T09:00:00,CityB,-1.3032,36.8148,28.03,35.75,26.7,39.63,0.256,22.6
2025-09-10T10:00:00,CityB,-1.3032,36.8148,27.05,34.33,23.46,36.99,0.248,21.6
2025-09-10T11:00:00,CityB,-1.3032,36.8148,26.83,32.3,16.6,38.93,0.18,20.5
2025-09-10T12:00:00,CityB,-1.3032,36.8148,23.88,27.35,8.62,23.02,0.331,17.4
2025-09-10T13:00:00,CityB,-1.3032,36.8148,26.63,36.35,26.18,30.09,0.316,22.0
2025-09-10T14:00:00,CityB,-1.3032,36.8148,25.6,22.64,14.42,26.5,0.331,18.0
2025-09-10T15:00:00,CityB,-1.3032,36.8148,25.69,28.01,23.75,31.76,0.347,19.9
2025-09-10T16:00:00,CityB,-1.3032,36.8148,28.39,31.71,24.3,23.8,0.326,21.9
2025-09-10T17:00:00,CityB,-1.3032,36.8148,24.77,29.41,16.56,21.86,0.349,18.9
2025-09-10T18:00:00,CityB,-1.3032,36.8148,20.57,28.25,22.95,20.51,0.369,17.3
2025-09-10T19:00:00,CityB,-1.3032,36.8148,21.17,30.69,21.74,22.19,0.256,17.9
2025-09-10T20:00:00,CityB,-1.3032,36.8148,23.0,27.39,14.97,21.98,0.26,17.6
2025-09-10T21:00:00,CityB,-1.3032,36.8148,27.17,36.09,15.09,32.9,0.294,21.1
2025-09-10T22:00:00,CityB,-1.3032,36.8148,20.4,27.67,18.21,25.59,0.28,16.6
2025-09-10T23:00:00,CityB,-1.3032,36.8148,22.4,29.57,18.85,20.75,0.328,18.0
2025-09-11T00:00:00,CityB,-1.3032,36.8148,21.75,23.29,24.77,24.02,0.184,17.2
2025-09-11T01:00:00,CityB,-1.3032,36.8148,32.18,36.27,19.13,30.5,0.312,24.0
2025-09-11T02:00:00,CityB,-1.3032,36.8148,26.51,35.94,14.1,36.22,0.332,20.7
2025-09-11T03:00:00,CityB,-1.3032,36.8148,27.51,29.44,24.07,30.7,0.27,21.1
2025-09-11T04:00:00,CityB,-1.3032,36.8148,36.54,41.64,12.81,45.66,0.273,26.5
2025-09-11T05:00:00,CityB,-1.3032,36.8148,30.59,36.36,22.5,47.53,0.217,23.6
2025-09-11T06:00:00,CityB,-1.3032,36.8148,36.9,44.13,19.45,41.94,0.347,27.8
2025-09-11T07:00:00,CityB,-1.3032,36.8148,25.69,35.94,23.76,32.05,0.287,21.2
2025-09-11T08:00:00,CityB,-1.3032,36.8148,41.73,45.8,29.87,44.09,0.285,31.5
2025-09-11T09:00:00,CityB,-1.3032,36.8148,25.42,29.17,35.48,36.01,0.397,21.1
2025-09-11T10:00:00,CityB,-1.3032,36.8148,33.96,37.03,20.2,29.73,0.267,25.2
2025-09-11T11:00:00,CityB,-1.3032,36.8148,51.46,59.52,23.44,28.95,0.378,38.0
2025-09-11T12:00:00,CityB,-1.3032,36.8148,33.27,43.92,27.33,22.6,0.245,26.7
2025-09-11T13:00:00,CityB,-1.3032,36.8148,21.46,23.63,21.29,25.1,0.404,16.8
2025-09-11T14:00:00,CityB,-1.3032,36.8148,34.8,39.78,27.82,33.44,0.277,26.8
2025-09-11T15:00:00,CityB,-1.3032,36.8148,14.19,18.54,17.42,25.38,0.304,11.9
2025-09-11T16:00:00,CityB,-1.3032,36.8148,23.76,30.33,15.15,25.13,0.278,18.4
2025-09-11T17:00:00,CityB,-1.3032,36.8148,23.94,31.82,15.1,20.87,0.294,18.8
2025-09-11T18:00:00,CityB,-1.3032,36.8148,20.2,27.9,17.12,19.22,0.265,16.5
2025-09-11T19:00:00,CityB,-1.3032,36.8148,28.4,31.93,21.84,32.15,0.296,21.7
2025-09-11T20:00:00,CityB,-1.3032,36.8148,29.0,39.02,24.11,22.99,0.332,23.4
2025-09-11T21:00:00,CityB,-1.3032,36.8148,17.8,20.46,17.58,35.55,0.259,14.1
2025-09-11T22:00:00,CityB,-1.3032,36.8148,21.14,23.0,22.24,26.71,0.354,16.6
2025-09-11T23:00:00,CityB,-1.3032,36.8148,29.84,30.69,16.77,34.76,0.29,21.7
2025-09-12T00:00:00,CityB,-1.3032,36.8148,33.71,38.26,16.13,28.48,0.252,24.8
2025-09-12T01:00:00,CityB,-1.3032,36.8148,26.24,31.84,22.05,24.12,0.299,20.6
2025-09-12T02:00:00,CityB,-1.3032,36.8148,27.34,30.4,20.53,31.25,0.369,20.8
2025-09-12T03:00:00,CityB,-1.3032,36.8148,37.25,45.79,18.02,30.84,0.304,28.1
2025-09-12T04:00:00,CityB,-1.3032,36.8148,31.35,34.53,15.3,36.72,0.28,23.0
2025-09-12T05:00:00,CityB,-1.3032,36.8148,36.04,43.04,24.4,31.43,0.32,27.6
2025-09-12T06:00:00,CityB,-1.3032,36.8148,29.14,30.47,18.29,43.34,0.281,21.5
2025-09-12T07:00:00,CityB,-1.3032,36.8148,40.43,47.08,28.42,43.53,0.322,30.9
2025-09-12T08:00:00,CityB,-1.3032,36.8148,27.44,38.02,31.04,37.02,0.257,23.2
2025-09-12T09:00:00,CityB,-1.3032,36.8148,37.21,43.76,32.52,33.12,0.342,29.1
2025-09-12T10:00:00,CityB,-1.3032,36.8148,34.83,37.83,14.33,36.91,0.221,25.2
2025-09-12T11:00:00,CityB,-1.3032,36.8148,29.83,33.49,24.87,30.11,0.355,23.0
2025-09-12T12:00:00,CityB,-1.3032,36.8148,25.2,33.2,28.24,24.66,0.315,21.0
2025-09-12T13:00:00,CityB,-1.3032,36.8148,40.22,45.42,20.25,31.87,0.302,29.7
2025-09-12T14:00:00,CityB,-1.3032,36.8148,16.74,25.13,11.99,23.92,0.36,13.8
2025-09-12T15:00:00,CityB,-1.3032,36.8148,22.46,25.37,23.52,20.09,0.239,17.8
2025-09-12T16:00:00,CityB,-1.3032,36.8148,24.82,29.27,15.03,26.26,0.323,18.8
2025-09-12T17:00:00,CityB,-1.3032,36.8148,21.14,25.27,21.88,28.22,0.286,17.0
2025-09-12T18:00:00,CityB,-1.3032,36.8148,26.05,32.74,23.52,22.2,0.254,20.8
2025-09-12T19:00:00,CityB,-1.3032,36.8148,20.63,26.66,27.27,19.85,0.34,17.5
2025-09-12T20:00:00,CityB,-1.3032,36.8148,21.8,27.13,26.06,26.89,0.238,18.0
2025-09-12T21:00:00,CityB,-1.3032,36.8148,21.38,30.14,20.57,18.6,0.259,17.8
2025-09-12T22:00:00,CityB,-1.3032,36.8148,28.79,36.77,20.07,38.38,0.341,22.5
2025-09-12T23:00:00,CityB,-1.3032,36.8148,25.26,27.81,16.1,29.61,0.276,18.9
2025-09-13T00:00:00,CityB,-1.3032,36.8148,36.14,45.54,22.53,24.11,0.266,27.9
2025-09-13T01:00:00,CityB,-1.3032,36.8148,35.35,38.66,24.49,34.44,0.303,26.6
2025-09-13T02:00:00,CityB,-1.3032,36.8148,26.76,31.48,20.76,39.16,0.256,20.7
2025-09-13T03:00:00,CityB,-1.3032,36.8148,29.99,35.13,22.65,31.11,0.234,23.1
2025-09-13T04:00:00,CityB,-1.3032,36.8148,35.47,35.92,25.14,36.15,0.223,26.2
2025-09-13T05:00:00,CityB,-1.3032,36.8148,30.2,36.34,17.87,37.83,0.337,22.9
2025-09-13T06:00:00,CityB,-1.3032,36.8148,31.76,33.95,18.8,45.07,0.384,23.4
2025-09-13T07:00:00,CityB,-1.3032,36.8148,22.5,30.78,31.0,42.35,0.272,19.5
2025-09-13T08:00:00,CityB,-1.3032,36.8148,23.26,30.02,26.24,29.99,0.234,19.3
2025-09-13T09:00:00,CityB,-1.3032,36.8148,34.31,39.73,33.13,39.0,0.279,27.1
2025-09-13T10:00:00,CityB,-1.3032,36.8148,29.92,33.39,19.16,29.16,0.32,22.4
2025-09-13T11:00:00,CityB,-1.3032,36.8148,34.44,36.99,25.13,32.64,0.312,25.9
2025-09-13T12:00:00,CityB,-1.3032,36.8148,19.28,18.85,20.58,33.95,0.266,14.8
2025-09-13T13:00:00,CityB,-1.3032,36.8148,34.83,42.03,16.37,28.08,0.424,26.1
2025-09-13T14:00:00,CityB,-1.3032,36.8148,19.06,25.65,18.71,29.53,0.363,15.7
2025-09-13T15:00:00,CityB,-1.3032,36.8148,22.31,30.66,28.88,24.67,0.339,19.2
2025-09-13T16:00:00,CityB,-1.3032,36.8148,20.49,25.55,19.29,27.06,0.36,16.4
2025-09-13T17:00:00,CityB,-1.3032,36.8148,22.4,32.0,26.12,26.51,0.274,19.1
2025-09-13T18:00:00,CityB,-1.3032,36.8148,19.71,22.28,23.8,15.94,0.334,15.9
2025-09-13T19:00:00,CityB,-1.3032,36.8148,17.54,25.01,20.07,28.94,0.357,14.9
2025-09-13T20:00:00,CityB,-1.3032,36.8148,30.62,40.0,20.57,17.28,0.247,24.0
2025-09-13T21:00:00,CityB,-1.3032,36.8148,13.8,15.55,20.28,21.54,0.291,11.5
2025-09-13T22:00:00,CityB,-1.3032,36.8148,27.74,31.82,15.51,25.73,0.255,20.7
2025-09-13T23:00:00,CityB,-1.3032,36.8148,25.13,34.15,18.92,36.78,0.372,20.1
2025-09-14T00:00:00,CityB,-1.3032,36.8148,24.88,26.54,19.79,35.77,0.275,18.8
2025-09-14T01:00:00,CityB,-1.3032,36.8148,33.61,42.23,16.9,28.69,0.336,25.5
2025-09-14T02:00:00,CityB,-1.3032,36.8148,31.03,33.97,18.59,33.65,0.222,23.0
2025-09-14T03:00:00,CityB,-1.3032,36.8148,35.14,38.7,8.87,35.54,0.263,24.9
2025-09-14T04:00:00,CityB,-1.3032,36.8148,40.55,43.79,15.61,39.47,0.267,29.1
2025-09-14T05:00:00,CityB,-1.3032,36.8148,28.71,35.23,15.84,30.44,0.386,21.8
2025-09-14T06:00:00,CityB,-1.3032,36.8148,35.67,39.88,19.99,40.53,0.349,26.5
2025-09-14T07:00:00,CityB,-1.3032,36.8148,28.82,34.92,27.97,36.78,0.308,23.0
2025-09-14T08:00:00,CityB,-1.3032,36.8148,32.07,39.28,31.95,29.39,0.232,25.8
2025-09-14T09:00:00,CityB,-1.3032,36.8148,29.46,39.95,26.59,34.62,0.273,24.0
2025-09-14T10:00:00,CityB,-1.3032,36.8148,27.5,33.04,25.6,36.28,0.26,21.8
2025-09-14T11:00:00,CityB,-1.3032,36.8148,42.83,48.07,17.69,39.13,0.277,31.2
2025-09-14T12:00:00,CityB,-1.3032,36.8148,36.09,38.48,25.72,31.01,0.365,27.0
2025-09-14T13:00:00,CityB,-1.3032,36.8148,35.99,37.59,25.1,20.88,0.248,26.8
2025-09-14T14:00:00,CityB,-1.3032,36.8148,21.26,27.77,20.13,25.16,0.307,17.3
2025-09-14T15:00:00,CityB,-1.3032,36.8148,27.19,34.2,24.38,33.44,0.299,21.7
2025-09-14T16:00:00,CityB,-1.3032,36.8148,20.84,27.68,15.42,19.68,0.35,16.6
2025-09-14T17:00:00,CityB,-1.3032,36.8148,22.32,23.7,14.04,22.52,0.357,16.5
2025-09-14T18:00:00,CityB,-1.3032,36.8148,28.42,33.75,28.04,21.48,0.293,22.6
2025-09-14T19:00:00,CityB,-1.3032,36.8148,10.11,13.76,23.41,30.09,0.258,9.7
2025-09-14T20:00:00,CityB,-1.3032,36.8148,25.75,33.9,20.04,11.66,0.312,20.5
2025-09-14T21:00:00,CityB,-1.3032,36.8148,28.04,30.2,18.98,18.57,0.171,21.0
2025-09-14T22:00:00,CityB,-1.3032,36.8148,30.41,35.4,26.39,30.29,0.282,23.7
2025-09-14T23:00:00,CityB,-1.3032,36.8148,26.06,32.76,23.87,29.54,0.355,20.9
2025-09-15T00:00:00,CityB,-1.3032,36.8148,26.29,28.3,19.74,31.03,0.24,19.8
2025-09-15T01:00:00,CityB,-1.3032,36.8148,22.38,28.73,18.37,31.24,0.282,17.8
2025-09-15T02:00:00,CityB,-1.3032,36.8148,37.88,46.66,15.05,31.34,0.343,28.2
2025-09-15T03:00:00,CityB,-1.3032,36.8148,34.32,39.19,15.45,32.24,0.274,25.2
2025-09-15T04:00:00,CityB,-1.3032,36.8148,33.49,43.6,17.25,31.8,0.295,25.7
2025-09-15T05:00:00,CityB,-1.3032,36.8148,37.76,38.42,25.81,36.87,0.263,27.9
2025-09-15T06:00:00,CityB,-1.3032,36.8148,24.77,31.89,19.32,38.85,0.255,19.6
2025-09-15T07:00:00,CityB,-1.3032,36.8148,31.01,34.55,29.6,34.38,0.223,24.2
2025-09-15T08:00:00,CityB,-1.3032,36.8148,45.75,46.66,30.73,28.07,0.2,33.7
2025-09-15T09:00:00,CityB,-1.3032,36.8148,31.8,37.32,35.05,37.65,0.293,25.6
2025-09-15T10:00:00,CityB,-1.3032,36.8148,25.53,35.02,23.72,27.77,0.302,21.0
2025-09-15T11:00:00,CityB,-1.3032,36.8148,29.79,33.75,23.09,36.23,0.29,22.8
2025-09-15T12:00:00,CityB,-1.3032,36.8148,26.37,35.87,23.73,30.36,0.219,21.5
2025-09-15T13:00:00,CityB,-1.3032,36.8148,28.2,35.29,8.98,29.19,0.279,20.9
2025-09-15T14:00:00,CityB,-1.3032,36.8148,24.17,26.45,19.41,32.96,0.278,18.4
2025-09-15T15:00:00,CityB,-1.3032,36.8148,29.07,31.65,23.04,24.35,0.318,22.1
2025-09-15T16:00:00,CityB,-1.3032,36.8148,23.48,30.4,9.73,15.97,0.321,17.8
2025-09-15T17:00:00,CityB,-1.3032,36.8148,12.73,16.13,19.78,18.13,0.265,11.0
2025-09-15T18:00:00,CityB,-1.3032,36.8148,24.13,32.16,16.17,19.12,0.263,19.0
2025-09-15T19:00:00,CityB,-1.3032,36.8148,10.84,16.26,23.74,27.36,0.256,10.5
2025-09-15T20:00:00,CityB,-1.3032,36.8148,17.18,22.25,23.32,23.85,0.314,14.6
2025-09-15T21:00:00,CityB,-1.3032,36.8148,29.95,32.73,19.12,32.52,0.29,22.3
2025-09-15T22:00:00,CityB,-1.3032,36.8148,18.94,21.93,16.25,27.79,0.255,14.7
2025-09-15T23:00:00,CityB,-1.3032,36.8148,27.83,30.63,11.51,29.46,0.307,20.2
2025-09-16T00:00:00,CityB,-1.3032,36.8148,30.36,33.34,16.88,32.01,0.376,22.4
2025-09-16T01:00:00,CityB,-1.3032,36.8148,29.12,35.4,18.71,24.35,0.348,22.3
2025-09-16T02:00:00,CityB,-1.3032,36.8148,34.82,41.95,19.27,36.99,0.345,26.3
2025-09-16T03:00:00,CityB,-1.3032,36.8148,39.41,47.38,20.26,29.12,0.308,29.6
2025-09-16T04:00:00,CityB,-1.3032,36.8148,33.39,40.51,25.42,36.45,0.405,26.0
2025-09-16T05:00:00,CityB,-1.3032,36.8148,23.81,30.06,16.81,28.19,0.29,18.6
2025-09-16T06:00:00,CityB,-1.3032,36.8148,25.49,30.0,20.14,43.59,0.225,19.8
2025-09-16T07:00:00,CityB,-1.3032,36.8148,37.15,42.44,34.12,35.57,0.233,29.1
2025-09-16T08:00:00,CityB,-1.3032,36.8148,26.02,27.14,31.91,44.31,0.272,20.7
2025-09-16T09:00:00,CityB,-1.3032,36.8148,34.45,34.88,30.72,39.0,0.228,26.1
2025-09-16T10:00:00,CityB,-1.3032,36.8148,29.25,36.4,8.26,40.68,0.318,21.5
2025-09-16T11:00:00,CityB,-1.3032,36.8148,32.65,36.41,13.11,34.74,0.296,23.7
2025-09-16T12:00:00,CityB,-1.3032,36.8148,27.93,36.2,23.05,39.61,0.308,22.3
2025-09-16T13:00:00,CityB,-1.3032,36.8148,23.02,27.46,21.66,33.01,0.227,18.3
2025-09-16T14:00:00,CityB,-1.3032,36.8148,25.32,35.14,19.04,30.66,0.325,20.4
2025-09-16T15:00:00,CityB,-1.3032,36.8148,29.02,31.59,16.78,24.44,0.223,21.5
2025-09-16T16:00:00,CityB,-1.3032,36.8148,22.09,27.85,27.14,25.09,0.331,18.4
2025-09-16T17:00:00,CityB,-1.3032,36.8148,28.77,30.87,19.34,34.4,0.296,21.5
2025-09-16T18:00:00,CityB,-1.3032,36.8148,28.36,36.25,14.09,23.55,0.307,21.6
2025-09-16T19:00:00,CityB,-1.3032,36.8148,24.59,27.33,15.53,19.89,0.295,18.4
2025-09-16T20:00:00,CityB,-1.3032,36.8148,29.37,39.82,25.59,27.37,0.25,23.9
2025-09-16T21:00:00,CityB,-1.3032,36.8148,22.19,27.82,17.47,27.23,0.336,17.5
2025-09-16T22:00:00,CityB,-1.3032,36.8148,27.95,36.03,16.38,30.66,0.265,21.6
2025-09-16T23:00:00,CityB,-1.3032,36.8148,21.77,28.37,24.86,30.37,0.301,18.1
2025-09-17T00:00:00,CityB,-1.3032,36.8148,29.32,34.73,15.5,23.79,0.296,22.0
2025-09-17T01:00:00,CityB,-1.3032,36.8148,29.47,34.5,22.7,30.99,0.328,22.8
2025-09-17T02:00:00,CityB,-1.3032,36.8148,29.55,40.02,20.32,45.7,0.318,23.5
2025-09-17T03:00:00,CityB,-1.3032,36.8148,30.24,32.54,14.23,30.7,0.256,22.0
2025-09-17T04:00:00,CityB,-1.3032,36.8148,34.08,37.5,20.75,43.34,0.296,25.4
2025-09-17T05:00:00,CityB,-1.3032,36.8148,43.0,44.47,19.4,35.03,0.347,30.9
2025-09-17T06:00:00,CityB,-1.3032,36.8148,21.57,22.25,19.57,45.76,0.311,16.5
2025-09-17T07:00:00,CityB,-1.3032,36.8148,25.85,27.25,36.69,34.62,0.253,21.1
2025-09-17T08:00:00,CityB,-1.3032,36.8148,39.49,47.52,35.1,32.18,0.224,31.2
2025-09-17T09:00:00,CityB,-1.3032,36.8148,31.97,37.98,31.46,43.05,0.213,25.5
2025-09-17T10:00:00,CityB,-1.3032,36.8148,34.57,36.28,23.42,31.63,0.259,25.7
2025-09-17T11:00:00,CityB,-1.3032,36.8148,26.02,26.68,20.16,28.21,0.339,19.5
2025-09-17T12:00:00,CityB,-1.3032,36.8148,30.97,41.04,21.47,32.6,0.37,24.5
2025-09-17T13:00:00,CityB,-1.3032,36.8148,23.34,23.88,20.8,20.82,0.423,17.7
2025-09-17T14:00:00,CityB,-1.3032,36.8148,32.55,44.04,20.25,28.75,0.277,25.6
2025-09-17T15:00:00,CityB,-1.3032,36.8148,28.65,30.01,9.83,20.39,0.227,20.3
2025-09-17T16:00:00,CityB,-1.3032,36.8148,30.83,41.28,14.39,29.53,0.348,23.7
2025-09-17T17:00:00,CityB,-1.3032,36.8148,15.09,18.92,17.68,26.01,0.239,12.5
2025-09-17T18:00:00,CityB,-1.3032,36.8148,22.28,25.22,21.89,20.92,0.273,17.5
2025-09-17T19:00:00,CityB,-1.3032,36.8148,21.88,32.99,18.33,17.07,0.329,18.3
2025-09-17T20:00:00,CityB,-1.3032,36.8148,22.73,23.48,28.93,21.31,0.281,18.2
2025-09-17T21:00:00,CityB,-1.3032,36.8148,25.04,35.23,13.28,25.72,0.404,19.7
2025-09-17T22:00:00,CityB,-1.3032,36.8148,25.92,27.21,17.53,27.03,0.367,19.2
2025-09-17T23:00:00,CityB,-1.3032,36.8148,24.78,32.26,14.26,20.71,0.276,19.2
2025-09-18T00:00:00,CityB,-1.3032,36.8148,34.96,40.17,21.16,31.39,0.355,26.3
2025-09-18T01:00:00,CityB,-1.3032,36.8148,26.02,33.08,16.68,41.99,0.26,20.2
2025-09-18T02:00:00,CityB,-1.3032,36.8148,25.86,32.51,20.32,35.63,0.311,20.4
2025-09-18T03:00:00,CityB,-1.3032,36.8148,25.86,35.7,23.57,42.45,0.274,21.2
2025-09-18T04:00:00,CityB,-1.3032,36.8148,34.19,39.78,24.51,42.73,0.31,26.2
2025-09-18T05:00:00,CityB,-1.3032,36.8148,25.01,35.35,22.22,34.69,0.32,20.6
2025-09-18T06:00:00,CityB,-1.3032,36.8148,25.22,33.38,14.12,36.9,0.312,19.6
2025-09-18T07:00:00,CityB,-1.3032,36.8148,37.8,43.12,32.54,37.59,0.298,29.3
2025-09-18T08:00:00,CityB,-1.3032,36.8148,32.53,36.96,23.25,33.09,0.312,24.8
2025-09-18T09:00:00,CityB,-1.3032,36.8148,30.06,34.6,28.71,31.34,0.275,23.7
2025-09-18T10:00:00,CityB,-1.3032,36.8148,28.74,33.75,21.57,33.1,0.249,22.2
2025-09-18T11:00:00,CityB,-1.3032,36.8148,22.08,34.87,15.48,29.48,0.326,18.4
2025-09-18T12:00:00,CityB,-1.3032,36.8148,29.58,36.14,18.23,31.19,0.303,22.6
2025-09-18T13:00:00,CityB,-1.3032,36.8148,24.92,30.65,24.22,27.82,0.299,20.0
2025-09-18T14:00:00,CityB,-1.3032,36.8148,30.61,38.5,26.34,17.22,0.345,24.4
2025-09-18T15:00:00,CityB,-1.3032,36.8148,27.25,29.59,21.01,29.6,0.259,20.7
2025-09-18T16:00:00,CityB,-1.3032,36.8148,25.66,33.27,15.72,22.36,0.315,19.9
2025-09-18T17:00:00,CityB,-1.3032,36.8148,18.96,21.33,19.46,26.28,0.332,15.0
2025-09-18T18:00:00,CityB,-1.3032,36.8148,18.47,25.42,16.66,13.95,0.282,15.1
2025-09-18T19:00:00,CityB,-1.3032,36.8148,28.56,35.53,19.99,20.19,0.281,22.2
2025-09-18T20:00:00,CityB,-1.3032,36.8148,23.99,25.78,18.61,21.99,0.232,18.2
2025-09-18T21:00:00,CityB,-1.3032,36.8148,20.05,26.28,20.04,22.8,0.254,16.4
2025-09-18T22:00:00,CityB,-1.3032,36.8148,33.16,35.64,21.01,23.56,0.302,24.6
2025-09-18T23:00:00,CityB,-1.3032,36.8148,28.77,29.66,19.97,33.88,0.388,21.3
2025-09-19T00:00:00,CityB,-1.3032,36.8148,27.12,32.25,28.85,35.67,0.269,21.8
2025-09-19T01:00:00,CityB,-1.3032,36.8148,25.97,33.84,15.96,37.51,0.317,20.2
2025-09-19T02:00:00,CityB,-1.3032,36.8148,32.86,37.09,17.48,41.31,0.288,24.4
2025-09-19T03:00:00,CityB,-1.3032,36.8148,29.25,34.01,20.77,30.5,0.272,22.4
2025-09-19T04:00:00,CityB,-1.3032,36.8148,29.01,36.55,16.46,28.15,0.202,22.2
2025-09-19T05:00:00,CityB,-1.3032,36.8148,25.25,34.34,20.06,40.23,0.327,20.4
2025-09-19T06:00:00,CityB,-1.3032,36.8148,33.05,37.83,24.18,38.73,0.37,25.2
2025-09-19T07:00:00,CityB,-1.3032,36.8148,35.71,38.85,28.01,34.09,0.361,27.1
2025-09-19T08:00:00,CityB,-1.3032,36.8148,30.08,32.68,31.28,36.44,0.315,23.6
2025-09-19T09:00:00,CityB,-1.3032,36.8148,40.76,48.5,30.11,28.61,0.275,31.5
2025-09-19T10:00:00,CityB,-1.3032,36.8148,33.83,35.32,28.56,34.07,0.302,25.7
2025-09-19T11:00:00,CityB,-1.3032,36.8148,25.73,32.22,15.37,42.9,0.366,19.8
2025-09-19T12:00:00,CityB,-1.3032,36.8148,32.69,33.52,20.82,36.05,0.33,24.0
2025-09-19T13:00:00,CityB,-1.3032,36.8148,21.47,24.52,18.19,24.91,0.376,16.6
2025-09-19T14:00:00,CityB,-1.3032,36.8148,15.67,22.64,14.83,21.19,0.2,13.1
2025-09-19T15:00:00,CityB,-1.3032,36.8148,21.49,31.02,21.06,18.35,0.351,18.0
2025-09-19T16:00:00,CityB,-1.3032,36.8148,29.6,34.91,28.14,27.18,0.334,23.4
2025-09-19T17:00:00,CityB,-1.3032,36.8148,18.93,25.81,20.87,24.87,0.266,15.9
2025-09-19T18:00:00,CityB,-1.3032,36.8148,23.41,25.96,11.41,26.99,0.225,17.2
2025-09-19T19:00:00,CityB,-1.3032,36.8148,23.48,29.48,21.31,20.86,0.314,18.8
