timestamp,city,temperature_c,humidity_pct,wind_speed_m_s,pressure_hpa
2025-09-26T21:00:00,CityB,19.9,74.1,1.06,1010.5
2025-09-26T22:00:00,CityB,21.18,84.5,0.93,1015.7
2025-09-26T23:00:00,CityB,19.27,74.9,1.02,1010.7
2025-09-27T00:00:00,CityB,22.05,90.5,2.11,1012.5
2025-09-27T01:00:00,CityB,20.74,71.0,3.04,1012.8
2025-09-27T02:00:00,CityB,22.96,72.1,3.97,1012.5
2025-09-27T03:00:00,CityB,22.57,74.5,2.33,1010.4
2025-09-27T04:00:00,CityB,23.61,84.3,3.68,1002.4
2025-09-27T05:00:00,CityB,27.16,67.6,4.22,1010.8
2025-09-27T06:00:00,CityB,25.85,55.0,3.83,1013.3
2025-09-27T07:00:00,CityB,24.19,49.9,2.83,1015.4
2025-09-27T08:00:00,CityB,28.11,47.8,3.84,1005.9
2025-09-27T09:00:00,CityB,27.43,51.5,2.79,1010.0
2025-09-27T10:00:00,CityB,27.78,49.6,1.99,1009.5
2025-09-27T11:00:00,CityB,25.97,44.0,2.23,1012.4
2025-09-27T12:00:00,CityB,25.16,37.2,3.0,1009.4
2025-09-27T13:00:00,CityB,27.59,34.3,0.87,1014.2
2025-09-27T14:00:00,CityB,26.64,40.2,2.07,1008.1
2025-09-27T15:00:00,CityB,23.92,46.0,0.8,1006.5
2025-09-27T16:00:00,CityB,24.03,51.5,1.12,1018.0
2025-09-27T17:00:00,CityB,24.86,48.5,1.91,1010.2
2025-09-27T18:00:00,CityB,23.07,55.9,0.5,1009.9
2025-09-27T19:00:00,CityB,22.87,70.6,0.36,1013.6
2025-09-27T20:00:00,CityB,20.92,76.7,0.37,1006.6
2025-09-27T21:00:00,CityB,20.92,72.7,0.45,1008.9
2025-09-27T22:00:00,CityB,20.52,77.3,1.52,1009.8
2025-09-27T23:00:00,CityB,20.15,77.1,2.11,1008.0
2025-09-28T00:00:00,CityB,20.42,70.8,1.66,1012.5
2025-09-28T01:00:00,CityB,21.17,79.1,2.14,1008.4
2025-09-28T02:00:00,CityB,24.25,76.4,2.12,1005.4
2025-09-28T03:00:00,CityB,22.13,67.1,3.49,1009.4
2025-09-28T04:00:00,CityB,24.25,68.5,3.2,1012.8
2025-09-28T05:00:00,CityB,26.17,75.9,3.01,1008.8
2025-09-28T06:00:00,CityB,25.91,69.4,3.15,1012.8
2025-09-28T07:00:00,CityB,25.56,60.7,3.5,1006.9
2025-09-28T08:00:00,CityB,26.63,53.7,1.86,1012.7
2025-09-28T09:00:00,CityB,25.31,44.5,3.01,1001.8
2025-09-28T10:00:00,CityB,26.43,45.2,3.68,1012.5
2025-09-28T11:00:00,CityB,28.16,27.7,2.24,1015.5
2025-09-28T12:00:00,CityB,27.97,36.9,2.06,1012.9
2025-09-28T13:00:00,CityB,27.44,39.9,1.49,1011.3
2025-09-28T14:00:00,CityB,26.84,40.3,0.33,1009.8
2025-09-28T15:00:00,CityB,23.43,57.5,0.46,1009.6
2025-09-28T16:00:00,CityB,23.32,46.9,1.12,1013.2
2025-09-28T17:00:00,CityB,24.18,60.6,0.29,1006.7
2025-09-28T18:00:00,CityB,21.77,62.6,1.11,1006.3
2025-09-28T19:00:00,CityB,21.62,63.5,0.16,1011.8
2025-09-28T20:00:00,CityB,22.77,84.7,1.69,1012.4
2025-09-28T21:00:00,CityB,20.72,78.4,0.0,1012.0
2025-09-28T22:00:00,CityB,21.61,77.8,0.86,1012.4
2025-09-28T23:00:00,CityB,20.09,85.6,1.91,1011.3
2025-09-29T00:00:00,CityB,20.39,76.1,1.26,1012.5
2025-09-29T01:00:00,CityB,22.09,76.1,2.32,1013.1
2025-09-29T02:00:00,CityB,21.3,74.7,1.96,1006.8
2025-09-29T03:00:00,CityB,23.09,80.6,3.38,1013.0
2025-09-29T04:00:00,CityB,24.97,64.2,4.15,1012.2
2025-09-29T05:00:00,CityB,27.1,75.2,3.4,1008.5
2025-09-29T06:00:00,CityB,22.99,61.0,3.48,1008.1
2025-09-29T07:00:00,CityB,25.69,57.9,2.51,1013.8
2025-09-29T08:00:00,CityB,27.82,47.9,3.26,1011.0
2025-09-29T09:00:00,CityB,28.05,58.0,2.8,1014.1
2025-09-29T10:00:00,CityB,26.91,40.3,2.62,1013.2
2025-09-29T11:00:00,CityB,26.38,41.3,2.13,1008.7
2025-09-29T12:00:00,CityB,28.39,39.9,1.67,1008.7
2025-09-29T13:00:00,CityB,26.63,40.4,1.61,1009.1
2025-09-29T14:00:00,CityB,26.92,46.1,1.14,1010.4
2025-09-29T15:00:00,CityB,23.97,45.4,0.59,1010.6
2025-09-29T16:00:00,CityB,24.05,48.6,0.77,1010.9
2025-09-29T17:00:00,CityB,24.7,59.5,1.03,1008.9
2025-09-29T18:00:00,CityB,23.02,70.4,0.45,1010.4
2025-09-29T19:00:00,CityB,22.22,64.6,1.2,1008.7
2025-09-29T20:00:00,CityB,22.87,74.6,0.67,1008.8
2025-09-29T21:00:00,CityB,21.23,81.1,1.48,1012.4
2025-09-29T22:00:00,CityB,21.07,77.6,1.56,1009.3
2025-09-29T23:00:00,CityB,22.28,80.2,2.12,1005.8
2025-09-30T00:00:00,CityB,20.84,78.0,2.21,1008.9
2025-09-30T01:00:00,CityB,24.67,72.0,2.9,1013.7
2025-09-30T02:00:00,CityB,23.27,75.4,2.74,1012.5
2025-09-30T03:00:00,CityB,21.48,70.3,2.79,1011.6
2025-09-30T04:00:00,CityB,25.48,81.9,2.37,1006.9
2025-09-30T05:00:00,CityB,24.54,68.5,3.83,1006.5
2025-09-30T06:00:00,CityB,26.12,44.6,3.65,1009.9
2025-09-30T07:00:00,CityB,26.17,52.5,3.4,1011.0
2025-09-30T08:00:00,CityB,28.76,42.3,3.16,1011.6
2025-09-30T09:00:00,CityB,27.0,46.6,2.77,1012.5
2025-09-30T10:00:00,CityB,24.56,36.7,3.73,1006.3
2025-09-30T11:00:00,CityB,26.02,36.0,2.12,1009.9
2025-09-30T12:00:00,CityB,28.06,42.9,1.88,1015.2
2025-09-30T13:00:00,CityB,25.79,41.0,1.67,1012.5
2025-09-30T14:00:00,CityB,24.29,36.5,1.72,1015.4
2025-09-30T15:00:00,CityB,24.51,38.3,0.34,1013.1
2025-09-30T16:00:00,CityB,22.15,50.4,0.61,1008.0
2025-09-30T17:00:00,CityB,22.36,59.0,0.94,1013.5
2025-09-30T18:00:00,CityB,23.25,60.0,0.58,1013.0
2025-09-30T19:00:00,CityB,20.0,67.8,0.26,1011.1
2025-09-30T20:00:00,CityB,20.34,75.1,0.99,1007.9
2025-09-30T21:00:00,CityB,20.71,70.8,0.97,1016.1
2025-09-30T22:00:00,CityB,18.99,79.3,1.47,1008.4
2025-09-30T23:00:00,CityB,19.27,78.1,1.0,1011.7
2025-10-01T00:00:00,CityB,19.91,79.7,1.61,1013.4
2025-10-01T01:00:00,CityB,23.93,77.2,1.86,1015.0
2025-10-01T02:00:00,CityB,22.51,79.2,2.69,1009.4
2025-10-01T03:00:00,CityB,22.8,62.8,3.94,1010.6
2025-10-01T04:00:00,CityB,24.07,75.6,3.02,1011.1
2025-10-01T05:00:00,CityB,24.02,63.1,3.74,1010.8
2025-10-01T06:00:00,CityB,25.28,64.4,3.11,1007.3
2025-10-01T07:00:00,CityB,25.75,53.4,3.28,1008.7
2025-10-01T08:00:00,CityB,27.85,59.0,3.23,1011.8
2025-10-01T09:00:00,CityB,26.19,45.3,3.29,1007.5
2025-10-01T10:00:00,CityB,28.07,38.3,3.26,1012.5
2025-10-01T11:00:00,CityB,28.41,46.8,3.35,1011.5
2025-10-01T12:00:00,CityB,25.03,40.8,1.77,1005.9
2025-10-01T13:00:00,CityB,27.83,38.8,0.87,1008.1
2025-10-01T14:00:00,CityB,28.39,50.9,1.61,1011.9
2025-10-01T15:00:00,CityB,23.86,40.0,1.22,1014.8
2025-10-01T16:00:00,CityB,22.95,49.4,0.82,1008.6
2025-10-01T17:00:00,CityB,23.18,48.7,0.71,1010.5
2025-10-01T18:00:00,CityB,23.41,58.8,0.86,1011.0
2025-10-01T19:00:00,CityB,23.53,63.6,1.02,1009.3
2025-10-01T20:00:00,CityB,22.34,78.0,1.29,1009.4
2025-10-01T21:00:00,CityB,20.64,80.0,0.71,1013.0
2025-10-01T22:00:00,CityB,19.74,80.2,1.07,1005.0
2025-10-01T23:00:00,CityB,20.34,77.0,2.57,1001.0
2025-10-02T00:00:00,CityB,21.17,77.9,1.51,1008.8
2025-10-02T01:00:00,CityB,21.87,75.3,2.57,1014.7
2025-10-02T02:00:00,CityB,22.61,73.2,2.7,1009.0
2025-10-02T03:00:00,CityB,24.71,71.4,3.3,1010.9
2025-10-02T04:00:00,CityB,24.3,63.2,2.99,1009.4
2025-10-02T05:00:00,CityB,23.52,59.3,3.21,1011.0
2025-10-02T06:00:00,CityB,27.36,61.6,3.56,1010.2
2025-10-02T07:00:00,CityB,25.88,54.3,3.73,1012.8
2025-10-02T08:00:00,CityB,23.84,54.3,3.15,1011.5
2025-10-02T09:00:00,CityB,27.5,45.1,3.32,1010.9
2025-10-02T10:00:00,CityB,27.13,42.0,2.26,1010.0
2025-10-02T11:00:00,CityB,24.68,42.4,2.76,1005.7
2025-10-02T12:00:00,CityB,26.44,48.5,3.09,1009.7
2025-10-02T13:00:00,CityB,26.37,40.3,1.69,1013.7
2025-10-02T14:00:00,CityB,25.68,34.5,1.38,1008.8
2025-10-02T15:00:00,CityB,23.6,39.1,0.88,1011.9
2025-10-02T16:00:00,CityB,24.86,57.2,0.32,1008.9
2025-10-02T17:00:00,CityB,24.16,59.1,0.29,1007.9
2025-10-02T18:00:00,CityB,23.24,65.3,0.38,1011.4
2025-10-02T19:00:00,CityB,22.05,61.3,0.92,1009.3
2025-10-02T20:00:00,CityB,19.75,66.1,0.0,1018.1
2025-10-02T21:00:00,CityB,22.83,66.2,0.64,1010.7
2025-10-02T22:00:00,CityB,23.09,81.7,1.36,1008.2
2025-10-02T23:00:00,CityB,21.85,81.9,1.63,1009.8
2025-10-03T00:00:00,CityB,21.04,87.7,1.15,1010.9
2025-10-03T01:00:00,CityB,22.07,67.5,2.2,1006.9
2025-10-03T02:00:00,CityB,21.43,72.6,3.37,1009.8
2025-10-03T03:00:00,CityB,24.29,66.9,2.75,1008.7
2025-10-03T04:00:00,CityB,24.36,73.2,3.43,1007.6
2025-10-03T05:00:00,CityB,25.84,61.5,3.58,1005.9
2025-10-03T06:00:00,CityB,25.36,63.1,3.55,1007.5
2025-10-03T07:00:00,CityB,26.94,50.2,2.58,1013.1
2025-10-03T08:00:00,CityB,25.57,54.7,3.18,1011.9
2025-10-03T09:00:00,CityB,26.13,51.0,2.79,1009.2
2025-10-03T10:00:00,CityB,24.58,33.0,3.13,1008.0
2025-10-03T11:00:00,CityB,24.72,36.9,2.66,1006.4
2025-10-03T12:00:00,CityB,28.01,36.7,1.81,1007.7
2025-10-03T13:00:00,CityB,24.04,38.8,1.56,1011.1
2025-10-03T14:00:00,CityB,24.73,32.8,2.1,1010.5
2025-10-03T15:00:00,CityB,24.83,52.0,0.44,1006.5
2025-10-03T16:00:00,CityB,24.9,60.6,0.0,1009.8
2025-10-03T17:00:00,CityB,23.76,57.3,0.37,1007.1
2025-10-03T18:00:00,CityB,20.12,71.8,1.27,1007.8
2025-10-03T19:00:00,CityB,22.0,61.1,0.37,1009.4
2025-10-03T20:00:00,CityB,20.04,69.2,0.73,1004.9
2025-10-03T21:00:00,CityB,20.33,65.3,0.38,1009.1
2025-10-03T22:00:00,CityB,20.91,76.1,2.27,1010.8
2025-10-03T23:00:00,CityB,21.67,79.7,0.86,1009.5
2025-10-04T00:00:00,CityB,21.52,84.1,1.42,1008.1
2025-10-04T01:00:00,CityB,20.68,75.0,2.21,1006.3
2025-10-04T02:00:00,CityB,23.6,71.1,3.07,1008.5
2025-10-04T03:00:00,CityB,22.77,79.0,3.36,1011.3
2025-10-04T04:00:00,CityB,22.05,77.1,4.02,1009.1
2025-10-04T05:00:00,CityB,23.75,57.7,3.28,1006.6
2025-10-04T06:00:00,CityB,25.36,56.4,2.81,1007.9
2025-10-04T07:00:00,CityB,26.35,49.1,3.26,1012.6
2025-10-04T08:00:00,CityB,25.83,44.2,3.34,1013.4
2025-10-04T09:00:00,CityB,27.55,41.6,2.71,1008.4
2025-10-04T10:00:00,CityB,26.74,57.5,2.8,1015.4
2025-10-04T11:00:00,CityB,28.05,25.5,2.13,1009.8
2025-10-04T12:00:00,CityB,26.96,40.4,1.14,1004.7
2025-10-04T13:00:00,CityB,26.24,38.2,2.25,1010.0
2025-10-04T14:00:00,CityB,26.59,46.6,1.21,1013.3
2025-10-04T15:00:00,CityB,24.39,45.5,0.97,1007.5
2025-10-04T16:00:00,CityB,22.78,42.3,0.18,1009.6
2025-10-04T17:00:00,CityB,23.76,47.3,0.58,1009.2
2025-10-04T18:00:00,CityB,23.78,57.0,1.29,1012.3
2025-10-04T19:00:00,CityB,21.65,61.9,0.99,1009.0
2025-10-04T20:00:00,CityB,21.62,66.9,0.42,1006.3
2025-10-04T21:00:00,CityB,22.92,71.8,1.01,1011.5
2025-10-04T22:00:00,CityB,22.8,74.0,0.1,1010.3
2025-10-04T23:00:00,CityB,21.87,76.1,1.89,1010.0
2025-10-05T00:00:00,CityB,21.15,88.0,1.84,1015.0
2025-10-05T01:00:00,CityB,22.09,74.3,1.44,1013.6
2025-10-05T02:00:00,CityB,23.82,82.1,3.39,1015.4
2025-10-05T03:00:00,CityB,20.83,63.5,2.92,1012.9
2025-10-05T04:00:00,CityB,24.52,71.7,3.08,1007.5
2025-10-05T05:00:00,CityB,24.83,63.6,3.22,1011.9
2025-10-05T06:00:00,CityB,25.66,62.7,3.44,1012.1
2025-10-05T07:00:00,CityB,24.97,46.3,3.28,1012.3
2025-10-05T08:00:00,CityB,26.33,62.2,2.79,1009.4
2025-10-05T09:00:00,CityB,24.87,54.7,3.0,1002.9
2025-10-05T10:00:00,CityB,26.79,27.2,3.36,1007.3
2025-10-05T11:00:00,CityB,27.12,36.2,2.29,1012.4
2025-10-05T12:00:00,CityB,26.28,43.3,0.59,1006.2
2025-10-05T13:00:00,CityB,26.36,36.4,2.2,1012.5
2025-10-05T14:00:00,CityB,27.31,43.3,0.88,1011.8
2025-10-05T15:00:00,CityB,23.68,44.1,1.14,1007.9
2025-10-05T16:00:00,CityB,27.04,54.3,0.24,1012.9
2025-10-05T17:00:00,CityB,25.35,45.8,1.19,1006.2
2025-10-05T18:00:00,CityB,22.66,61.1,0.17,1008.0
2025-10-05T19:00:00,CityB,21.02,61.9,0.05,1013.3
2025-10-05T20:00:00,CityB,19.81,80.8,0.63,1003.7
2025-10-05T21:00:00,CityB,22.2,71.8,0.34,1009.0
2025-10-05T22:00:00,CityB,20.24,85.0,0.86,1006.0
2025-10-05T23:00:00,CityB,20.42,73.4,2.15,1010.6
2025-10-06T00:00:00,CityB,19.81,73.7,1.78,1004.5
2025-10-06T01:00:00,CityB,20.72,81.3,3.3,1004.5
2025-10-06T02:00:00,CityB,25.94,79.6,2.18,1014.6
2025-10-06T03:00:00,CityB,23.9,79.2,3.47,1013.2
2025-10-06T04:00:00,CityB,22.67,74.8,3.33,1011.7
2025-10-06T05:00:00,CityB,24.14,61.3,3.16,1012.2
2025-10-06T06:00:00,CityB,25.57,56.8,3.33,1013.8
2025-10-06T07:00:00,CityB,26.89,57.6,3.58,1013.2
2025-10-06T08:00:00,CityB,25.5,55.3,3.34,1007.2
2025-10-06T09:00:00,CityB,27.05,44.2,3.23,1012.7
2025-10-06T10:00:00,CityB,25.82,53.0,1.91,1007.8
2025-10-06T11:00:00,CityB,29.43,31.8,2.09,1007.7
2025-10-06T12:00:00,CityB,23.87,39.3,2.22,1011.3
2025-10-06T13:00:00,CityB,25.58,28.8,1.26,1007.3
2025-10-06T14:00:00,CityB,25.97,39.2,1.44,1004.2
2025-10-06T15:00:00,CityB,25.68,48.8,0.37,1007.7
2025-10-06T16:00:00,CityB,23.74,56.3,0.54,1010.9
2025-10-06T17:00:00,CityB,23.35,60.1,0.62,1006.2
2025-10-06T18:00:00,CityB,22.32,65.8,0.65,1006.2
2025-10-06T19:00:00,CityB,24.15,61.4,1.0,1014.2
2025-10-06T20:00:00,CityB,22.82,64.6,1.24,1010.7
2025-10-06T21:00:00,CityB,19.68,73.6,0.44,1011.2
2025-10-06T22:00:00,CityB,22.11,84.1,1.21,1007.2
2025-10-06T23:00:00,CityB,19.83,83.4,2.1,1011.6
2025-10-07T00:00:00,CityB,20.54,76.1,1.71,1005.5
2025-10-07T01:00:00,CityB,22.65,78.5,3.1,1007.1
2025-10-07T02:00:00,CityB,22.49,69.8,2.56,1012.4
2025-10-07T03:00:00,CityB,23.46,68.3,2.31,1009.0
2025-10-07T04:00:00,CityB,24.42,74.9,2.93,1007.7
2025-10-07T05:00:00,CityB,27.5,65.0,3.93,1006.2
2025-10-07T06:00:00,CityB,26.06,64.4,3.53,1004.8
2025-10-07T07:00:00,CityB,25.2,57.0,2.65,1017.6
2025-10-07T08:00:00,CityB,28.14,41.0,3.43,1010.2
2025-10-07T09:00:00,CityB,28.38,30.9,3.15,1006.4
2025-10-07T10:00:00,CityB,27.7,36.2,3.43,1010.9
2025-10-07T11:00:00,CityB,24.91,25.4,2.64,1007.9
2025-10-07T12:00:00,CityB,27.46,36.0,2.6,1013.0
2025-10-07T13:00:00,CityB,26.81,35.3,1.32,1009.2
2025-10-07T14:00:00,CityB,24.41,46.6,1.09,1009.5
2025-10-07T15:00:00,CityB,24.32,45.7,1.03,1008.4
2025-10-07T16:00:00,CityB,23.89,47.2,0.47,1010.1
2025-10-07T17:00:00,CityB,20.33,63.2,0.93,1010.5
2025-10-07T18:00:00,CityB,23.68,51.9,0.0,1004.3
2025-10-07T19:00:00,CityB,22.57,66.0,0.73,1012.8
2025-10-07T20:00:00,CityB,18.72,62.8,0.37,1012.0
2025-10-07T21:00:00,CityB,21.45,89.9,0.39,1011.6
2025-10-07T22:00:00,CityB,22.31,86.1,1.15,1006.1
2025-10-07T23:00:00,CityB,22.06,81.1,1.9,1014.1
2025-10-08T00:00:00,CityB,21.29,73.8,2.28,1010.9
2025-10-08T01:00:00,CityB,21.67,73.3,2.56,1012.6
2025-10-08T02:00:00,CityB,20.76,77.6,3.04,1015.4
2025-10-08T03:00:00,CityB,23.48,83.5,3.48,1012.6
2025-10-08T04:00:00,CityB,23.2,84.9,3.33,1010.6
2025-10-08T05:00:00,CityB,24.97,72.6,4.43,1012.0
2025-10-08T06:00:00,CityB,25.21,70.2,2.87,1007.9
2025-10-08T07:00:00,CityB,24.63,52.6,3.95,1009.3
2025-10-08T08:00:00,CityB,26.84,52.2,3.18,1006.6
2025-10-08T09:00:00,CityB,25.08,53.7,2.74,1007.9
2025-10-08T10:00:00,CityB,25.38,41.9,3.02,1008.9
2025-10-08T11:00:00,CityB,27.49,28.8,2.47,1008.8
2025-10-08T12:00:00,CityB,25.04,30.3,1.57,1006.4
2025-10-08T13:00:00,CityB,26.71,43.3,1.7,1011.1
2025-10-08T14:00:00,CityB,23.79,45.7,1.58,1010.8
2025-10-08T15:00:00,CityB,24.83,41.4,1.11,1008.9
2025-10-08T16:00:00,CityB,25.28,51.7,0.62,1009.0
2025-10-08T17:00:00,CityB,23.2,53.9,0.51,1006.1
2025-10-08T18:00:00,CityB,22.96,61.0,0.0,1010.7
2025-10-08T19:00:00,CityB,22.04,60.2,0.85,1014.0
2025-10-08T20:00:00,CityB,20.89,70.6,1.33,1003.4
2025-10-08T21:00:00,CityB,23.55,74.6,1.32,1004.9
2025-10-08T22:00:00,CityB,19.53,71.5,0.72,1003.0
2025-10-08T23:00:00,CityB,19.84,74.3,0.89,1014.5
2025-10-09T00:00:00,CityB,22.34,75.6,2.29,1011.0
2025-10-09T01:00:00,CityB,19.98,81.9,2.18,1012.1
2025-10-09T02:00:00,CityB,21.37,80.6,3.28,1011.2
2025-10-09T03:00:00,CityB,21.24,88.9,3.36,1009.3
2025-10-09T04:00:00,CityB,24.92,82.7,2.59,1013.3
2025-10-09T05:00:00,CityB,24.75,63.3,3.32,1003.7
2025-10-09T06:00:00,CityB,26.25,45.4,3.24,1008.5
2025-10-09T07:00:00,CityB,25.83,41.9,3.89,1004.5
2025-10-09T08:00:00,CityB,25.66,46.7,3.14,1011.1
2025-10-09T09:00:00,CityB,27.09,57.4,3.23,1010.8
2025-10-09T10:00:00,CityB,26.48,44.5,2.51,1008.6
2025-10-09T11:00:00,CityB,30.87,49.9,1.95,1011.9
2025-10-09T12:00:00,CityB,27.09,36.0,3.04,1009.4
2025-10-09T13:00:00,CityB,27.95,36.7,2.16,1014.0
2025-10-09T14:00:00,CityB,24.51,40.7,1.21,1014.9
2025-10-09T15:00:00,CityB,26.81,43.5,0.75,1010.7
2025-10-09T16:00:00,CityB,22.29,57.6,0.27,1010.3
2025-10-09T17:00:00,CityB,25.08,57.5,0.35,1006.9
2025-10-09T18:00:00,CityB,22.61,58.3,1.81,1007.6
2025-10-09T19:00:00,CityB,21.41,59.2,0.42,1011.6
2025-10-09T20:00:00,CityB,20.44,72.1,0.09,1012.8
2025-10-09T21:00:00,CityB,20.72,72.2,1.64,1008.7
2025-10-09T22:00:00,CityB,21.65,81.6,1.9,1011.0
2025-10-09T23:00:00,CityB,20.89,76.2,1.77,1007.7
2025-10-10T00:00:00,CityB,22.22,81.2,1.42,1006.3
2025-10-10T01:00:00,CityB,22.15,77.6,2.8,1007.2
2025-10-10T02:00:00,CityB,23.55,81.9,2.16,1009.3
2025-10-10T03:00:00,CityB,25.03,76.5,3.01,1012.6
2025-10-10T04:00:00,CityB,23.58,68.0,3.38,1014.3
2025-10-10T05:00:00,CityB,23.84,68.0,3.25,1013.7
2025-10-10T06:00:00,CityB,26.59,59.5,3.8,1008.3
2025-10-10T07:00:00,CityB,25.53,70.0,3.26,1010.5
2025-10-10T08:00:00,CityB,26.3,42.3,2.79,1011.0
2025-10-10T09:00:00,CityB,25.38,41.6,3.39,1010.7
2025-10-10T10:00:00,CityB,26.68,40.0,2.24,1016.7
2025-10-10T11:00:00,CityB,25.89,46.7,1.28,1012.6
2025-10-10T12:00:00,CityB,27.94,34.4,1.69,1013.2
2025-10-10T13:00:00,CityB,24.92,43.3,1.27,1012.7
2025-10-10T14:00:00,CityB,27.91,36.6,1.54,1012.9
2025-10-10T15:00:00,CityB,22.55,51.9,1.11,1011.9
2025-10-10T16:00:00,CityB,21.98,54.5,0.61,1006.6
2025-10-10T17:00:00,CityB,24.24,59.7,0.51,1011.1
2025-10-10T18:00:00,CityB,22.48,51.7,0.43,1013.6
2025-10-10T19:00:00,CityB,23.51,60.2,0.67,1010.2
2025-10-10T20:00:00,CityB,22.17,70.3,1.06,1008.8
2025-10-10T21:00:00,CityB,22.6,71.0,1.04,1012.0
2025-10-10T22:00:00,CityB,21.43,63.3,1.4,1012.1
2025-10-10T23:00:00,CityB,21.63,85.0,2.2,1007.9
2025-10-11T00:00:00,CityB,19.52,72.8,2.04,1011.8
2025-10-11T01:00:00,CityB,21.9,71.0,2.54,1010.0
2025-10-11T02:00:00,CityB,22.86,88.2,3.16,1009.6
2025-10-11T03:00:00,CityB,21.8,82.2,2.18,1009.2
2025-10-11T04:00:00,CityB,22.73,67.6,3.25,1006.1
2025-10-11T05:00:00,CityB,22.01,59.4,2.77,1007.1
2025-10-11T06:00:00,CityB,25.33,69.1,3.2,1008.4
2025-10-11T07:00:00,CityB,26.17,58.8,3.73,1004.2
2025-10-11T08:00:00,CityB,25.52,56.6,3.04,1012.9
2025-10-11T09:00:00,CityB,27.93,32.4,2.23,1009.0
2025-10-11T10:00:00,CityB,27.65,41.1,2.65,1010.1
2025-10-11T11:00:00,CityB,26.95,40.5,1.2,1009.1
2025-10-11T12:00:00,CityB,26.38,33.6,1.62,1005.0
2025-10-11T13:00:00,CityB,26.76,33.8,1.55,1008.5
2025-10-11T14:00:00,CityB,25.45,48.1,0.88,1009.7
2025-10-11T15:00:00,CityB,25.71,46.8,0.54,1005.3
2025-10-11T16:00:00,CityB,23.17,51.1,0.68,1011.9
2025-10-11T17:00:00,CityB,23.0,50.2,0.0,1006.4
2025-10-11T18:00:00,CityB,21.41,67.9,0.0,1006.5
2025-10-11T19:00:00,CityB,21.2,71.4,0.79,1009.2
2025-10-11T20:00:00,CityB,19.68,69.2,1.05,1013.7
2025-10-11T21:00:00,CityB,18.46,68.5,0.9,1013.2
2025-10-11T22:00:00,CityB,19.39,69.7,0.93,1005.3
2025-10-11T23:00:00,CityB,18.7,91.0,1.4,1007.5
2025-10-12T00:00:00,CityB,19.94,78.7,1.64,1011.8
2025-10-12T01:00:00,CityB,20.55,78.1,2.27,1011.1
2025-10-12T02:00:00,CityB,22.23,79.7,2.81,1012.0
2025-10-12T03:00:00,CityB,23.88,71.9,3.8,1007.9
2025-10-12T04:00:00,CityB,25.79,75.4,3.55,1009.5
2025-10-12T05:00:00,CityB,24.0,65.8,3.5,1009.4
2025-10-12T06:00:00,CityB,26.22,64.9,3.04,1007.8
2025-10-12T07:00:00,CityB,24.67,56.6,4.19,1005.8
2025-10-12T08:00:00,CityB,25.76,41.3,3.0,1003.6
2025-10-12T09:00:00,CityB,28.38,49.9,3.15,1012.7
2025-10-12T10:00:00,CityB,28.19,42.3,2.08,1007.7
2025-10-12T11:00:00,CityB,26.96,36.0,3.25,1010.5
2025-10-12T12:00:00,CityB,26.89,45.7,2.14,1009.2
2025-10-12T13:00:00,CityB,28.11,43.3,1.36,1010.5
2025-10-12T14:00:00,CityB,25.04,37.8,1.64,1008.5
2025-10-12T15:00:00,CityB,24.03,46.9,1.46,1003.7
2025-10-12T16:00:00,CityB,23.3,36.6,0.0,1010.1
2025-10-12T17:00:00,CityB,21.81,59.4,0.0,1011.8
2025-10-12T18:00:00,CityB,23.02,54.4,0.25,1010.5
2025-10-12T19:00:00,CityB,22.69,73.4,0.66,1009.9
2025-10-12T20:00:00,CityB,21.6,68.5,0.47,1007.2
2025-10-12T21:00:00,CityB,21.74,69.1,1.03,1009.9
2025-10-12T22:00:00,CityB,21.94,78.7,0.86,1006.7
2025-10-12T23:00:00,CityB,22.52,76.8,2.31,1002.1
2025-10-13T00:00:00,CityB,21.79,85.1,2.04,1010.6
2025-10-13T01:00:00,CityB,22.74,84.3,2.69,1013.7
2025-10-13T02:00:00,CityB,22.1,87.3,2.23,1012.9
2025-10-13T03:00:00,CityB,23.87,87.6,3.21,1012.1
2025-10-13T04:00:00,CityB,22.19,75.1,3.44,1012.2
2025-10-13T05:00:00,CityB,23.8,62.2,3.54,1009.8
2025-10-13T06:00:00,CityB,26.0,61.0,3.25,1009.3
2025-10-13T07:00:00,CityB,25.4,71.4,3.62,1015.3
2025-10-13T08:00:00,CityB,25.52,49.5,3.08,1011.2
2025-10-13T09:00:00,CityB,27.31,39.0,3.3,1010.8
2025-10-13T10:00:00,CityB,27.52,49.6,3.22,1014.9
2025-10-13T11:00:00,CityB,27.48,46.2,2.29,1010.6
2025-10-13T12:00:00,CityB,27.47,37.0,2.03,1006.2
2025-10-13T13:00:00,CityB,27.77,48.3,1.01,1013.5
2025-10-13T14:00:00,CityB,26.83,44.6,1.41,1011.7
2025-10-13T15:00:00,CityB,23.37,59.7,0.0,1005.6
2025-10-13T16:00:00,CityB,25.45,55.5,1.55,1010.3
2025-10-13T17:00:00,CityB,22.29,55.2,0.98,1007.9
2025-10-13T18:00:00,CityB,21.39,60.2,0.14,1009.5
2025-10-13T19:00:00,CityB,21.31,68.7,0.33,1008.4
2025-10-13T20:00:00,CityB,22.42,63.3,0.25,1011.0
2025-10-13T21:00:00,CityB,20.22,81.9,0.41,1009.6
2025-10-13T22:00:00,CityB,20.13,86.1,0.72,1015.8
