timestamp,city,traffic_index,vehicle_count,congestion_pct
2025-09-15T22:00:00,CityB,44.1,210,44.1
2025-09-15T23:00:00,CityB,58.8,275,58.8
2025-09-16T00:00:00,CityB,36.7,80,36.7
2025-09-16T01:00:00,CityB,35.4,200,35.4
2025-09-16T02:00:00,CityB,35.2,214,35.2
2025-09-16T03:00:00,CityB,35.2,132,35.2
2025-09-16T04:00:00,CityB,39.2,207,39.2
2025-09-16T05:00:00,CityB,39.4,213,39.4
2025-09-16T06:00:00,CityB,52.3,150,52.3
2025-09-16T07:00:00,CityB,78.2,291,78.2
2025-09-16T08:00:00,CityB,67.8,296,67.8
2025-09-16T09:00:00,CityB,68.4,267,68.4
2025-09-16T10:00:00,CityB,56.6,184,56.6
2025-09-16T11:00:00,CityB,56.5,192,56.5
2025-09-16T12:00:00,CityB,43.7,223,43.7
2025-09-16T13:00:00,CityB,54.4,138,54.4
2025-09-16T14:00:00,CityB,58.4,276,58.4
2025-09-16T15:00:00,CityB,54.8,203,54.8
2025-09-16T16:00:00,CityB,64.5,226,64.5
2025-09-16T17:00:00,CityB,77.1,384,77.1
2025-09-16T18:00:00,CityB,86.9,228,86.9
2025-09-16T19:00:00,CityB,72.1,329,72.1
2025-09-16T20:00:00,CityB,59.0,141,59.0
2025-09-16T21:00:00,CityB,56.8,179,56.8
2025-09-16T22:00:00,CityB,55.5,171,55.5
2025-09-16T23:00:00,CityB,34.1,111,34.1
2025-09-17T00:00:00,CityB,32.5,130,32.5
2025-09-17T01:00:00,CityB,40.3,134,40.3
2025-09-17T02:00:00,CityB,40.0,135,40.0
2025-09-17T03:00:00,CityB,40.3,206,40.3
2025-09-17T04:00:00,CityB,40.3,187,40.3
2025-09-17T05:00:00,CityB,55.5,192,55.5
2025-09-17T06:00:00,CityB,37.9,212,37.9
2025-09-17T07:00:00,CityB,71.0,343,71.0
2025-09-17T08:00:00,CityB,85.2,287,85.2
2025-09-17T09:00:00,CityB,76.8,333,76.8
2025-09-17T10:00:00,CityB,44.8,200,44.8
2025-09-17T11:00:00,CityB,39.6,252,39.6
2025-09-17T12:00:00,CityB,62.3,204,62.3
2025-09-17T13:00:00,CityB,45.2,213,45.2
2025-09-17T14:00:00,CityB,41.5,178,41.5
2025-09-17T15:00:00,CityB,47.5,173,47.5
2025-09-17T16:00:00,CityB,52.0,221,52.0
2025-09-17T17:00:00,CityB,75.8,345,75.8
2025-09-17T18:00:00,CityB,78.4,275,78.4
2025-09-17T19:00:00,CityB,74.9,295,74.9
2025-09-17T20:00:00,CityB,47.8,225,47.8
2025-09-17T21:00:00,CityB,35.5,201,35.5
2025-09-17T22:00:00,CityB,52.6,229,52.6
2025-09-17T23:00:00,CityB,58.2,192,58.2
2025-09-18T00:00:00,CityB,46.2,190,46.2
2025-09-18T01:00:00,CityB,42.2,90,42.2
2025-09-18T02:00:00,CityB,48.0,164,48.0
2025-09-18T03:00:00,CityB,38.6,102,38.6
2025-09-18T04:00:00,CityB,23.3,255,23.3
2025-09-18T05:00:00,CityB,52.6,144,52.6
2025-09-18T06:00:00,CityB,41.6,186,41.6
2025-09-18T07:00:00,CityB,81.3,331,81.3
2025-09-18T08:00:00,CityB,80.5,255,80.5
2025-09-18T09:00:00,CityB,74.4,306,74.4
2025-09-18T10:00:00,CityB,50.1,227,50.1
2025-09-18T11:00:00,CityB,61.5,210,61.5
2025-09-18T12:00:00,CityB,46.4,127,46.4
2025-09-18T13:00:00,CityB,51.7,167,51.7
2025-09-18T14:00:00,CityB,53.5,218,53.5
2025-09-18T15:00:00,CityB,61.4,210,61.4
2025-09-18T16:00:00,CityB,53.6,167,53.6
2025-09-18T17:00:00,CityB,65.7,353,65.7
2025-09-18T18:00:00,CityB,84.1,283,84.1
2025-09-18T19:00:00,CityB,62.1,368,62.1
2025-09-18T20:00:00,CityB,58.8,194,58.8
2025-09-18T21:00:00,CityB,57.9,197,57.9
2025-09-18T22:00:00,CityB,52.0,118,52.0
2025-09-18T23:00:00,CityB,59.0,112,59.0
2025-09-19T00:00:00,CityB,52.4,251,52.4
2025-09-19T01:00:00,CityB,22.5,237,22.5
2025-09-19T02:00:00,CityB,38.7,181,38.7
2025-09-19T03:00:00,CityB,30.5,143,30.5
2025-09-19T04:00:00,CityB,32.1,120,32.1
2025-09-19T05:00:00,CityB,59.0,249,59.0
2025-09-19T06:00:00,CityB,56.2,173,56.2
2025-09-19T07:00:00,CityB,70.8,217,70.8
2025-09-19T08:00:00,CityB,80.4,396,80.4
2025-09-19T09:00:00,CityB,85.9,301,85.9
2025-09-19T10:00:00,CityB,53.9,212,53.9
2025-09-19T11:00:00,CityB,56.8,287,56.8
2025-09-19T12:00:00,CityB,46.5,173,46.5
2025-09-19T13:00:00,CityB,48.4,198,48.4
2025-09-19T14:00:00,CityB,55.6,196,55.6
2025-09-19T15:00:00,CityB,44.5,157,44.5
2025-09-19T16:00:00,CityB,42.2,194,42.2
2025-09-19T17:00:00,CityB,82.9,321,82.9
2025-09-19T18:00:00,CityB,79.6,245,79.6
2025-09-19T19:00:00,CityB,67.5,308,67.5
2025-09-19T20:00:00,CityB,59.2,242,59.2
2025-09-19T21:00:00,CityB,45.7,314,45.7
2025-09-19T22:00:00,CityB,36.2,201,36.2
2025-09-19T23:00:00,CityB,51.2,189,51.2
2025-09-20T00:00:00,CityB,44.0,149,44.0
2025-09-20T01:00:00,CityB,29.9,155,29.9
2025-09-20T02:00:00,CityB,41.5,205,41.5
2025-09-20T03:00:00,CityB,50.3,117,50.3
2025-09-20T04:00:00,CityB,52.1,138,52.1
2025-09-20T05:00:00,CityB,46.9,179,46.9
2025-09-20T06:00:00,CityB,36.8,178,36.8
2025-09-20T07:00:00,CityB,84.9,323,84.9
2025-09-20T08:00:00,CityB,77.3,317,77.3
2025-09-20T09:00:00,CityB,84.5,256,84.5
2025-09-20T10:00:00,CityB,56.8,203,56.8
2025-09-20T11:00:00,CityB,45.0,223,45.0
2025-09-20T12:00:00,CityB,51.0,159,51.0
2025-09-20T13:00:00,CityB,43.0,178,43.0
2025-09-20T14:00:00,CityB,46.9,261,46.9
2025-09-20T15:00:00,CityB,49.0,181,49.0
2025-09-20T16:00:00,CityB,58.4,267,58.4
2025-09-20T17:00:00,CityB,69.9,237,69.9
2025-09-20T18:00:00,CityB,79.3,289,79.3
2025-09-20T19:00:00,CityB,71.9,351,71.9
2025-09-20T20:00:00,CityB,48.6,295,48.6
2025-09-20T21:00:00,CityB,50.8,208,50.8
2025-09-20T22:00:00,CityB,66.1,215,66.1
2025-09-20T23:00:00,CityB,45.5,148,45.5
2025-09-21T00:00:00,CityB,37.1,171,37.1
2025-09-21T01:00:00,CityB,46.7,84,46.7
2025-09-21T02:00:00,CityB,40.4,223,40.4
2025-09-21T03:00:00,CityB,42.2,227,42.2
2025-09-21T04:00:00,CityB,29.8,148,29.8
2025-09-21T05:00:00,CityB,51.3,227,51.3
2025-09-21T06:00:00,CityB,44.5,220,44.5
2025-09-21T07:00:00,CityB,79.1,296,79.1
2025-09-21T08:00:00,CityB,79.0,315,79.0
2025-09-21T09:00:00,CityB,71.1,292,71.1
2025-09-21T10:00:00,CityB,41.7,125,41.7
2025-09-21T11:00:00,CityB,52.2,105,52.2
2025-09-21T12:00:00,CityB,48.8,220,48.8
2025-09-21T13:00:00,CityB,50.6,309,50.6
2025-09-21T14:00:00,CityB,53.4,186,53.4
2025-09-21T15:00:00,CityB,54.7,134,54.7
2025-09-21T16:00:00,CityB,57.5,174,57.5
2025-09-21T17:00:00,CityB,83.4,320,83.4
2025-09-21T18:00:00,CityB,80.1,272,80.1
2025-09-21T19:00:00,CityB,67.7,241,67.7
2025-09-21T20:00:00,CityB,38.4,180,38.4
2025-09-21T21:00:00,CityB,46.3,250,46.3
2025-09-21T22:00:00,CityB,43.2,309,43.2
2025-09-21T23:00:00,CityB,43.4,154,43.4
2025-09-22T00:00:00,CityB,30.0,160,30.0
2025-09-22T01:00:00,CityB,38.1,154,38.1
2025-09-22T02:00:00,CityB,43.2,209,43.2
2025-09-22T03:00:00,CityB,32.2,160,32.2
2025-09-22T04:00:00,CityB,46.3,105,46.3
2025-09-22T05:00:00,CityB,69.8,317,69.8
2025-09-22T06:00:00,CityB,49.9,144,49.9
2025-09-22T07:00:00,CityB,68.8,311,68.8
2025-09-22T08:00:00,CityB,80.2,207,80.2
2025-09-22T09:00:00,CityB,69.1,307,69.1
2025-09-22T10:00:00,CityB,40.6,185,40.6
2025-09-22T11:00:00,CityB,53.5,191,53.5
2025-09-22T12:00:00,CityB,45.3,204,45.3
2025-09-22T13:00:00,CityB,54.0,153,54.0
2025-09-22T14:00:00,CityB,52.9,216,52.9
2025-09-22T15:00:00,CityB,54.1,213,54.1
2025-09-22T16:00:00,CityB,51.4,192,51.4
2025-09-22T17:00:00,CityB,73.6,336,73.6
2025-09-22T18:00:00,CityB,75.0,326,75.0
2025-09-22T19:00:00,CityB,79.3,253,79.3
2025-09-22T20:00:00,CityB,48.2,197,48.2
2025-09-22T21:00:00,CityB,51.1,221,51.1
2025-09-22T22:00:00,CityB,51.7,202,51.7
2025-09-22T23:00:00,CityB,47.4,252,47.4
2025-09-23T00:00:00,CityB,42.8,154,42.8
2025-09-23T01:00:00,CityB,37.6,173,37.6
2025-09-23T02:00:00,CityB,40.6,83,40.6
2025-09-23T03:00:00,CityB,33.4,225,33.4
2025-09-23T04:00:00,CityB,43.0,128,43.0
2025-09-23T05:00:00,CityB,47.8,156,47.8
2025-09-23T06:00:00,CityB,46.8,251,46.8
2025-09-23T07:00:00,CityB,74.4,341,74.4
2025-09-23T08:00:00,CityB,87.1,280,87.1
2025-09-23T09:00:00,CityB,66.6,321,66.6
2025-09-23T10:00:00,CityB,44.7,200,44.7
2025-09-23T11:00:00,CityB,51.6,292,51.6
2025-09-23T12:00:00,CityB,52.7,177,52.7
2025-09-23T13:00:00,CityB,54.8,240,54.8
2025-09-23T14:00:00,CityB,58.9,153,58.9
2025-09-23T15:00:00,CityB,59.5,314,59.5
2025-09-23T16:00:00,CityB,59.3,272,59.3
2025-09-23T17:00:00,CityB,72.6,384,72.6
2025-09-23T18:00:00,CityB,72.3,298,72.3
2025-09-23T19:00:00,CityB,72.4,270,72.4
2025-09-23T20:00:00,CityB,50.4,142,50.4
2025-09-23T21:00:00,CityB,45.6,151,45.6
2025-09-23T22:00:00,CityB,61.2,281,61.2
2025-09-23T23:00:00,CityB,68.3,196,68.3
2025-09-24T00:00:00,CityB,40.6,198,40.6
2025-09-24T01:00:00,CityB,31.4,111,31.4
2025-09-24T02:00:00,CityB,29.2,201,29.2
2025-09-24T03:00:00,CityB,34.3,210,34.3
2025-09-24T04:00:00,CityB,37.1,160,37.1
2025-09-24T05:00:00,CityB,49.3,209,49.3
2025-09-24T06:00:00,CityB,47.0,251,47.0
2025-09-24T07:00:00,CityB,74.5,318,74.5
2025-09-24T08:00:00,CityB,76.4,249,76.4
2025-09-24T09:00:00,CityB,85.1,267,85.1
2025-09-24T10:00:00,CityB,56.1,236,56.1
2025-09-24T11:00:00,CityB,40.0,191,40.0
2025-09-24T12:00:00,CityB,54.5,185,54.5
2025-09-24T13:00:00,CityB,49.6,210,49.6
2025-09-24T14:00:00,CityB,47.8,217,47.8
2025-09-24T15:00:00,CityB,50.8,190,50.8
2025-09-24T16:00:00,CityB,43.7,220,43.7
2025-09-24T17:00:00,CityB,58.8,313,58.8
2025-09-24T18:00:00,CityB,75.8,259,75.8
2025-09-24T19:00:00,CityB,66.0,320,66.0
2025-09-24T20:00:00,CityB,48.7,206,48.7
2025-09-24T21:00:00,CityB,37.6,223,37.6
2025-09-24T22:00:00,CityB,57.0,192,57.0
2025-09-24T23:00:00,CityB,44.2,221,44.2
2025-09-25T00:00:00,CityB,38.4,203,38.4
2025-09-25T01:00:00,CityB,40.5,52,40.5
2025-09-25T02:00:00,CityB,23.9,124,23.9
2025-09-25T03:00:00,CityB,43.5,135,43.5
2025-09-25T04:00:00,CityB,43.8,126,43.8
2025-09-25T05:00:00,CityB,64.9,190,64.9
2025-09-25T06:00:00,CityB,52.3,152,52.3
2025-09-25T07:00:00,CityB,72.8,324,72.8
2025-09-25T08:00:00,CityB,75.4,160,75.4
2025-09-25T09:00:00,CityB,79.2,330,79.2
2025-09-25T10:00:00,CityB,55.6,254,55.6
2025-09-25T11:00:00,CityB,51.7,319,51.7
2025-09-25T12:00:00,CityB,52.1,84,52.1
2025-09-25T13:00:00,CityB,52.0,256,52.0
2025-09-25T14:00:00,CityB,40.8,186,40.8
2025-09-25T15:00:00,CityB,58.9,171,58.9
2025-09-25T16:00:00,CityB,48.8,239,48.8
2025-09-25T17:00:00,CityB,66.7,299,66.7
2025-09-25T18:00:00,CityB,68.9,286,68.9
2025-09-25T19:00:00,CityB,77.3,353,77.3
2025-09-25T20:00:00,CityB,52.6,171,52.6
2025-09-25T21:00:00,CityB,58.8,230,58.8
2025-09-25T22:00:00,CityB,36.9,241,36.9
2025-09-25T23:00:00,CityB,50.9,198,50.9
2025-09-26T00:00:00,CityB,48.7,149,48.7
2025-09-26T01:00:00,CityB,46.6,223,46.6
2025-09-26T02:00:00,CityB,40.8,182,40.8
2025-09-26T03:00:00,CityB,45.2,183,45.2
2025-09-26T04:00:00,CityB,46.6,107,46.6
2025-09-26T05:00:00,CityB,46.0,137,46.0
2025-09-26T06:00:00,CityB,62.3,116,62.3
2025-09-26T07:00:00,CityB,84.9,323,84.9
2025-09-26T08:00:00,CityB,69.5,236,69.5
2025-09-26T09:00:00,CityB,75.4,288,75.4
2025-09-26T10:00:00,CityB,53.2,90,53.2
2025-09-26T11:00:00,CityB,49.1,156,49.1
2025-09-26T12:00:00,CityB,59.4,220,59.4
2025-09-26T13:00:00,CityB,46.9,271,46.9
2025-09-26T14:00:00,CityB,47.4,194,47.4
2025-09-26T15:00:00,CityB,52.3,245,52.3
2025-09-26T16:00:00,CityB,50.5,271,50.5
2025-09-26T17:00:00,CityB,72.9,250,72.9
2025-09-26T18:00:00,CityB,86.8,284,86.8
2025-09-26T19:00:00,CityB,79.8,338,79.8
2025-09-26T20:00:00,CityB,65.0,185,65.0
2025-09-26T21:00:00,CityB,54.1,160,54.1
2025-09-26T22:00:00,CityB,47.1,162,47.1
2025-09-26T23:00:00,CityB,56.4,245,56.4
2025-09-27T00:00:00,CityB,42.9,121,42.9
2025-09-27T01:00:00,CityB,35.8,124,35.8
2025-09-27T02:00:00,CityB,42.9,80,42.9
2025-09-27T03:00:00,CityB,37.6,93,37.6
2025-09-27T04:00:00,CityB,43.9,110,43.9
2025-09-27T05:00:00,CityB,64.2,252,64.2
2025-09-27T06:00:00,CityB,49.8,220,49.8
2025-09-27T07:00:00,CityB,79.0,251,79.0
2025-09-27T08:00:00,CityB,84.3,295,84.3
2025-09-27T09:00:00,CityB,70.3,327,70.3
2025-09-27T10:00:00,CityB,42.6,232,42.6
2025-09-27T11:00:00,CityB,52.9,167,52.9
2025-09-27T12:00:00,CityB,57.1,235,57.1
2025-09-27T13:00:00,CityB,48.2,226,48.2
2025-09-27T14:00:00,CityB,41.1,224,41.1
2025-09-27T15:00:00,CityB,40.2,206,40.2
2025-09-27T16:00:00,CityB,55.3,216,55.3
2025-09-27T17:00:00,CityB,86.6,260,86.6
2025-09-27T18:00:00,CityB,78.5,193,78.5
2025-09-27T19:00:00,CityB,72.1,284,72.1
2025-09-27T20:00:00,CityB,61.4,198,61.4
2025-09-27T21:00:00,CityB,56.8,154,56.8
2025-09-27T22:00:00,CityB,48.1,158,48.1
2025-09-27T23:00:00,CityB,43.5,153,43.5
2025-09-28T00:00:00,CityB,36.1,262,36.1
2025-09-28T01:00:00,CityB,40.0,92,40.0
2025-09-28T02:00:00,CityB,36.7,210,36.7
2025-09-28T03:00:00,CityB,35.4,234,35.4
2025-09-28T04:00:00,CityB,47.6,150,47.6
2025-09-28T05:00:00,CityB,45.9,152,45.9
2025-09-28T06:00:00,CityB,51.8,220,51.8
2025-09-28T07:00:00,CityB,85.1,317,85.1
2025-09-28T08:00:00,CityB,73.2,368,73.2
2025-09-28T09:00:00,CityB,81.4,265,81.4
2025-09-28T10:00:00,CityB,49.9,233,49.9
2025-09-28T11:00:00,CityB,52.6,149,52.6
2025-09-28T12:00:00,CityB,51.7,166,51.7
2025-09-28T13:00:00,CityB,50.9,135,50.9
2025-09-28T14:00:00,CityB,44.2,304,44.2
2025-09-28T15:00:00,CityB,47.5,255,47.5
2025-09-28T16:00:00,CityB,49.6,139,49.6
2025-09-28T17:00:00,CityB,68.1,260,68.1
2025-09-28T18:00:00,CityB,90.7,288,90.7
2025-09-28T19:00:00,CityB,76.9,334,76.9
2025-09-28T20:00:00,CityB,54.0,243,54.0
2025-09-28T21:00:00,CityB,46.8,140,46.8
2025-09-28T22:00:00,CityB,43.8,123,43.8
2025-09-28T23:00:00,CityB,46.8,20,46.8
2025-09-29T00:00:00,CityB,45.4,188,45.4
2025-09-29T01:00:00,CityB,33.5,91,33.5
2025-09-29T02:00:00,CityB,51.1,208,51.1
2025-09-29T03:00:00,CityB,38.6,126,38.6
2025-09-29T04:00:00,CityB,40.6,87,40.6
2025-09-29T05:00:00,CityB,52.5,139,52.5
2025-09-29T06:00:00,CityB,33.7,159,33.7
2025-09-29T07:00:00,CityB,68.6,390,68.6
2025-09-29T08:00:00,CityB,87.4,244,87.4
2025-09-29T09:00:00,CityB,75.0,267,75.0
2025-09-29T10:00:00,CityB,63.3,108,63.3
2025-09-29T11:00:00,CityB,53.7,263,53.7
2025-09-29T12:00:00,CityB,46.6,201,46.6
2025-09-29T13:00:00,CityB,57.8,144,57.8
2025-09-29T14:00:00,CityB,54.9,122,54.9
2025-09-29T15:00:00,CityB,39.3,242,39.3
2025-09-29T16:00:00,CityB,43.7,208,43.7
2025-09-29T17:00:00,CityB,67.4,314,67.4
2025-09-29T18:00:00,CityB,64.1,364,64.1
2025-09-29T19:00:00,CityB,81.4,269,81.4
2025-09-29T20:00:00,CityB,37.4,189,37.4
2025-09-29T21:00:00,CityB,47.9,172,47.9
2025-09-29T22:00:00,CityB,57.8,260,57.8
2025-09-29T23:00:00,CityB,53.4,274,53.4
2025-09-30T00:00:00,CityB,20.7,144,20.7
2025-09-30T01:00:00,CityB,37.9,202,37.9
2025-09-30T02:00:00,CityB,38.1,187,38.1
2025-09-30T03:00:00,CityB,37.0,126,37.0
2025-09-30T04:00:00,CityB,46.0,159,46.0
2025-09-30T05:00:00,CityB,52.6,137,52.6
2025-09-30T06:00:00,CityB,55.2,146,55.2
2025-09-30T07:00:00,CityB,87.7,287,87.7
2025-09-30T08:00:00,CityB,72.8,344,72.8
2025-09-30T09:00:00,CityB,75.3,335,75.3
2025-09-30T10:00:00,CityB,48.4,235,48.4
2025-09-30T11:00:00,CityB,49.9,243,49.9
2025-09-30T12:00:00,CityB,58.5,120,58.5
2025-09-30T13:00:00,CityB,53.0,291,53.0
2025-09-30T14:00:00,CityB,54.8,321,54.8
2025-09-30T15:00:00,CityB,44.0,212,44.0
2025-09-30T16:00:00,CityB,53.9,173,53.9
2025-09-30T17:00:00,CityB,67.0,408,67.0
2025-09-30T18:00:00,CityB,83.5,327,83.5
2025-09-30T19:00:00,CityB,76.0,307,76.0
2025-09-30T20:00:00,CityB,54.8,272,54.8
2025-09-30T21:00:00,CityB,45.5,205,45.5
2025-09-30T22:00:00,CityB,47.9,147,47.9
2025-09-30T23:00:00,CityB,46.2,210,46.2
2025-10-01T00:00:00,CityB,38.3,161,38.3
2025-10-01T01:00:00,CityB,45.4,217,45.4
2025-10-01T02:00:00,CityB,58.9,198,58.9
2025-10-01T03:00:00,CityB,36.0,215,36.0
2025-10-01T04:00:00,CityB,38.1,125,38.1
2025-10-01T05:00:00,CityB,54.8,270,54.8
2025-10-01T06:00:00,CityB,46.2,215,46.2
2025-10-01T07:00:00,CityB,78.9,252,78.9
2025-10-01T08:00:00,CityB,65.7,229,65.7
2025-10-01T09:00:00,CityB,84.6,276,84.6
2025-10-01T10:00:00,CityB,46.0,215,46.0
2025-10-01T11:00:00,CityB,59.6,141,59.6
2025-10-01T12:00:00,CityB,37.2,273,37.2
2025-10-01T13:00:00,CityB,54.0,146,54.0
2025-10-01T14:00:00,CityB,47.4,149,47.4
2025-10-01T15:00:00,CityB,54.9,251,54.9
2025-10-01T16:00:00,CityB,55.1,208,55.1
2025-10-01T17:00:00,CityB,78.3,262,78.3
2025-10-01T18:00:00,CityB,72.6,300,72.6
2025-10-01T19:00:00,CityB,73.7,300,73.7
2025-10-01T20:00:00,CityB,39.1,244,39.1
2025-10-01T21:00:00,CityB,42.9,94,42.9
2025-10-01T22:00:00,CityB,45.4,189,45.4
2025-10-01T23:00:00,CityB,64.6,175,64.6
2025-10-02T00:00:00,CityB,41.8,176,41.8
2025-10-02T01:00:00,CityB,29.8,154,29.8
2025-10-02T02:00:00,CityB,38.5,164,38.5
2025-10-02T03:00:00,CityB,43.3,202,43.3
2025-10-02T04:00:00,CityB,34.4,184,34.4
2025-10-02T05:00:00,CityB,45.4,154,45.4
2025-10-02T06:00:00,CityB,62.7,109,62.7
2025-10-02T07:00:00,CityB,72.1,311,72.1
2025-10-02T08:00:00,CityB,71.5,307,71.5
2025-10-02T09:00:00,CityB,66.3,207,66.3
2025-10-02T10:00:00,CityB,44.3,207,44.3
2025-10-02T11:00:00,CityB,49.3,231,49.3
2025-10-02T12:00:00,CityB,40.5,171,40.5
2025-10-02T13:00:00,CityB,49.9,151,49.9
2025-10-02T14:00:00,CityB,51.4,185,51.4
2025-10-02T15:00:00,CityB,53.9,214,53.9
2025-10-02T16:00:00,CityB,37.5,273,37.5
2025-10-02T17:00:00,CityB,60.5,222,60.5
2025-10-02T18:00:00,CityB,75.2,314,75.2
2025-10-02T19:00:00,CityB,73.7,272,73.7
2025-10-02T20:00:00,CityB,49.9,226,49.9
2025-10-02T21:00:00,CityB,42.4,144,42.4
2025-10-02T22:00:00,CityB,44.4,266,44.4
2025-10-02T23:00:00,CityB,53.1,228,53.1
2025-10-03T00:00:00,CityB,51.5,199,51.5
2025-10-03T01:00:00,CityB,41.5,237,41.5
2025-10-03T02:00:00,CityB,33.6,146,33.6
2025-10-03T03:00:00,CityB,48.5,50,48.5
2025-10-03T04:00:00,CityB,34.8,199,34.8
2025-10-03T05:00:00,CityB,51.2,225,51.2
2025-10-03T06:00:00,CityB,37.0,157,37.0
2025-10-03T07:00:00,CityB,80.2,254,80.2
2025-10-03T08:00:00,CityB,81.5,314,81.5
2025-10-03T09:00:00,CityB,67.5,317,67.5
2025-10-03T10:00:00,CityB,55.7,218,55.7
2025-10-03T11:00:00,CityB,54.2,113,54.2
2025-10-03T12:00:00,CityB,66.2,341,66.2
2025-10-03T13:00:00,CityB,60.5,205,60.5
2025-10-03T14:00:00,CityB,47.6,180,47.6
2025-10-03T15:00:00,CityB,55.9,253,55.9
2025-10-03T16:00:00,CityB,45.9,198,45.9
2025-10-03T17:00:00,CityB,84.5,294,84.5
2025-10-03T18:00:00,CityB,76.5,368,76.5
2025-10-03T19:00:00,CityB,84.2,340,84.2
2025-10-03T20:00:00,CityB,43.0,147,43.0
2025-10-03T21:00:00,CityB,45.3,173,45.3
2025-10-03T22:00:00,CityB,52.0,195,52.0
2025-10-03T23:00:00,CityB,49.3,187,49.3
2025-10-04T00:00:00,CityB,34.2,136,34.2
2025-10-04T01:00:00,CityB,57.4,194,57.4
2025-10-04T02:00:00,CityB,40.5,84,40.5
2025-10-04T03:00:00,CityB,33.4,157,33.4
2025-10-04T04:00:00,CityB,49.9,171,49.9
2025-10-04T05:00:00,CityB,52.0,255,52.0
2025-10-04T06:00:00,CityB,43.7,270,43.7
2025-10-04T07:00:00,CityB,73.0,357,73.0
2025-10-04T08:00:00,CityB,87.4,254,87.4
2025-10-04T09:00:00,CityB,75.7,339,75.7
2025-10-04T10:00:00,CityB,48.4,187,48.4
2025-10-04T11:00:00,CityB,47.7,106,47.7
2025-10-04T12:00:00,CityB,57.9,149,57.9
2025-10-04T13:00:00,CityB,34.4,252,34.4
2025-10-04T14:00:00,CityB,53.8,134,53.8
2025-10-04T15:00:00,CityB,58.1,233,58.1
2025-10-04T16:00:00,CityB,50.5,182,50.5
2025-10-04T17:00:00,CityB,74.8,310,74.8
2025-10-04T18:00:00,CityB,70.2,355,70.2
2025-10-04T19:00:00,CityB,79.6,293,79.6
2025-10-04T20:00:00,CityB,62.7,184,62.7
2025-10-04T21:00:00,CityB,61.3,214,61.3
2025-10-04T22:00:00,CityB,55.8,181,55.8
2025-10-04T23:00:00,CityB,37.4,223,37.4
2025-10-05T00:00:00,CityB,32.0,129,32.0
2025-10-05T01:00:00,CityB,40.9,127,40.9
2025-10-05T02:00:00,CityB,40.1,169,40.1
2025-10-05T03:00:00,CityB,30.0,173,30.0
2025-10-05T04:00:00,CityB,36.0,106,36.0
2025-10-05T05:00:00,CityB,36.4,122,36.4
2025-10-05T06:00:00,CityB,50.6,202,50.6
2025-10-05T07:00:00,CityB,79.3,385,79.3
2025-10-05T08:00:00,CityB,85.2,349,85.2
2025-10-05T09:00:00,CityB,84.0,309,84.0
2025-10-05T10:00:00,CityB,51.6,276,51.6
2025-10-05T11:00:00,CityB,52.0,211,52.0
2025-10-05T12:00:00,CityB,58.6,186,58.6
2025-10-05T13:00:00,CityB,49.5,131,49.5
2025-10-05T14:00:00,CityB,47.2,183,47.2
2025-10-05T15:00:00,CityB,48.5,240,48.5
2025-10-05T16:00:00,CityB,43.4,274,43.4
2025-10-05T17:00:00,CityB,61.3,329,61.3
2025-10-05T18:00:00,CityB,81.4,334,81.4
2025-10-05T19:00:00,CityB,83.3,289,83.3
2025-10-05T20:00:00,CityB,59.2,165,59.2
2025-10-05T21:00:00,CityB,46.2,303,46.2
2025-10-05T22:00:00,CityB,51.7,247,51.7
2025-10-05T23:00:00,CityB,53.9,236,53.9
2025-10-06T00:00:00,CityB,26.3,178,26.3
2025-10-06T01:00:00,CityB,40.5,208,40.5
2025-10-06T02:00:00,CityB,34.8,219,34.8
2025-10-06T03:00:00,CityB,31.9,137,31.9
2025-10-06T04:00:00,CityB,29.3,105,29.3
2025-10-06T05:00:00,CityB,50.5,268,50.5
2025-10-06T06:00:00,CityB,50.7,135,50.7
2025-10-06T07:00:00,CityB,60.9,333,60.9
2025-10-06T08:00:00,CityB,71.1,273,71.1
2025-10-06T09:00:00,CityB,83.2,293,83.2
2025-10-06T10:00:00,CityB,48.4,208,48.4
2025-10-06T11:00:00,CityB,60.8,212,60.8
2025-10-06T12:00:00,CityB,35.3,159,35.3
2025-10-06T13:00:00,CityB,48.5,243,48.5
2025-10-06T14:00:00,CityB,41.8,207,41.8
2025-10-06T15:00:00,CityB,49.9,250,49.9
2025-10-06T16:00:00,CityB,43.5,208,43.5
2025-10-06T17:00:00,CityB,86.4,344,86.4
2025-10-06T18:00:00,CityB,79.9,284,79.9
2025-10-06T19:00:00,CityB,76.7,294,76.7
2025-10-06T20:00:00,CityB,56.4,226,56.4
2025-10-06T21:00:00,CityB,46.1,287,46.1
2025-10-06T22:00:00,CityB,58.9,156,58.9
2025-10-06T23:00:00,CityB,48.0,192,48.0
2025-10-07T00:00:00,CityB,46.1,119,46.1
2025-10-07T01:00:00,CityB,35.7,203,35.7
2025-10-07T02:00:00,CityB,44.3,62,44.3
2025-10-07T03:00:00,CityB,45.0,86,45.0
2025-10-07T04:00:00,CityB,35.9,141,35.9
2025-10-07T05:00:00,CityB,47.2,167,47.2
2025-10-07T06:00:00,CityB,43.2,225,43.2
2025-10-07T07:00:00,CityB,64.4,273,64.4
2025-10-07T08:00:00,CityB,81.2,319,81.2
2025-10-07T09:00:00,CityB,66.0,203,66.0
2025-10-07T10:00:00,CityB,42.8,91,42.8
